File Path,Length (Seconds)
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_33_33.wav,94.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_6_6.wav,94.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/12_zhao_0_88_88.wav,94.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/13_lu_0_15_15.wav,94.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_4_4.wav,94.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_14_14.wav,94.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_87_87.wav,94.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_88_88.wav,94.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/23_hailing_0_13_13.wav,94.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/15_carlos_0_1_1.wav,93.126375
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_11_11.wav,93.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_17_17.wav,93.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_24_24.wav,93.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_5_5.wav,93.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_103_103.wav,93.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_6_6.wav,93.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_8_8.wav,93.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/21_ayana_0_16_16.wav,93.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/23_hailing_0_12_12.wav,93.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/23_hailing_0_16_16.wav,93.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/30_katya_0_15_15.wav,93.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_6_6.wav,93.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_101_101.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_25_25.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_31_31.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_7_7.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_6_6.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_87_87.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_5_5.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/22_luqi_0_88_88.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/24_kexin_0_5_5.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/28_tiffnay_0_14_14.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/2_scott_0_15_15.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/2_scott_0_76_76.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_14_14.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_17_17.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_87_87.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_89_89.wav,92.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_29_29.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_88_88.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/12_zhao_0_82_82.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_14_14.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_16_16.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_3_3.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_5_5.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_8_8.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_11_11.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_3_3.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/23_hailing_0_8_8.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/2_scott_0_12_12.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_116_116.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_25_25.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_4_4.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_88_88.wav,91.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_40_40.wav,90.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/12_zhao_0_87_87.wav,90.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/15_carlos_0_87_87.wav,90.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/15_carlos_0_88_88.wav,90.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_13_13.wav,90.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_16_16.wav,90.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/24_kexin_0_16_16.wav,90.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/30_katya_0_88_88.wav,90.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_90_90.wav,90.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/25_goto_0_82_82.wav,89.989875
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_87_87.wav,89.7229375
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_16_16.wav,89.6895625
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/25_goto_0_111_111.wav,89.5895
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/25_goto_0_7_7.wav,89.456
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_104_104.wav,89.2224375
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_32_32.wav,89.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_3_3.wav,89.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_89_89.wav,89.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_2_2.wav,89.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_13_13.wav,89.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_7_7.wav,89.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/24_kexin_0_14_14.wav,89.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/24_kexin_0_88_88.wav,89.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_16_16.wav,89.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_115_115.wav,89.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/25_goto_0_10_10.wav,88.555125
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_14_14.wav,88.4216875
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_39_39.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_85_85.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/12_zhao_0_5_5.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/15_carlos_0_103_103.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_103_103.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_6_6.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_88_88.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/21_ayana_0_14_14.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/21_ayana_0_19_19.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/23_hailing_0_5_5.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_25_25.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_27_27.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_101_101.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_26_26.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/9_miranda_0_103_103.wav,88.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/13_lu_0_14_14.wav,87.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_104_104.wav,87.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_1_1.wav,87.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_87_87.wav,87.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_104_104.wav,87.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_12_12.wav,87.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_104_104.wav,87.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/23_hailing_0_88_88.wav,87.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/24_kexin_0_2_2.wav,87.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/24_kexin_0_6_6.wav,87.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_17_17.wav,87.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_50_50.wav,87.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/9_miranda_0_35_35.wav,87.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_1_1.wav,86.8534375
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_1_1.wav,86.7866875
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_2_2.wav,86.65325
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_5_5.wav,86.052625
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_43_43.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/12_zhao_0_16_16.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/13_lu_0_16_16.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/15_carlos_0_82_82.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_88_88.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/21_ayana_0_12_12.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/21_ayana_0_17_17.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/21_ayana_0_87_87.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/23_hailing_0_11_11.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/23_hailing_0_4_4.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/2_scott_0_14_14.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/2_scott_0_83_83.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/30_katya_0_13_13.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/30_katya_0_14_14.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/30_katya_0_16_16.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_30_30.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_34_34.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_8_8.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_7_7.wav,86.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_6_6.wav,85.7856875
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_8_8.wav,85.6855625
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_111_111.wav,85.4186875
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_103_103.wav,85.3185625
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_27_27.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_46_46.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_4_4.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_66_66.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/12_zhao_0_8_8.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/15_carlos_0_81_81.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_111_111.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_3_3.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_65_65.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_2_2.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_66_66.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/24_kexin_0_104_104.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/24_kexin_0_4_4.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/24_kexin_0_87_87.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/24_kexin_0_8_8.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/28_tiffnay_0_5_5.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/30_katya_0_5_5.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_12_12.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_5_5.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_111_111.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_32_32.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_3_3.wav,85.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_2_2.wav,84.2841875
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_13_13.wav,84.2174375
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_105_105.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_108_108.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_10_10.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_38_38.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/12_zhao_0_12_12.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_12_12.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_2_2.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/21_ayana_0_22_22.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/22_luqi_0_87_87.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/24_kexin_0_103_103.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/28_tiffnay_0_8_8.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/30_katya_0_103_103.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/30_katya_0_4_4.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/30_katya_0_6_6.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_87_87.wav,84.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_82_82.wav,83.2831875
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/27_yingqing_0_4_4.wav,83.083
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_22_22.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_61_61.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_62_62.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_64_64.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/12_zhao_0_7_7.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_81_81.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/22_luqi_0_6_6.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/23_hailing_0_104_104.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/28_tiffnay_0_104_104.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/28_tiffnay_0_6_6.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/2_scott_0_6_6.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_104_104.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_14_14.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_4_4.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_30_30.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_86_86.wav,83.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/25_goto_0_81_81.wav,82.482375
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_112_112.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_18_18.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_65_65.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_80_80.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/11_nidal_0_82_82.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/13_lu_0_5_5.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/17_itoi_0_103_103.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_82_82.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/1_wayne_0_15_15.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_9_9.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/21_ayana_0_25_25.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/22_luqi_0_2_2.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/23_hailing_0_6_6.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/28_tiffnay_0_16_16.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/28_tiffnay_0_1_1.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/30_katya_0_104_104.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/30_katya_0_87_87.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_26_26.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_29_29.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/3_solomon_0_6_6.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_103_103.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_19_19.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_27_27.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/4_lawrence_0_2_2.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/7_sophie_0_116_116.wav,82.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/12_zhao_0_13_13.wav,81.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/12_zhao_0_3_3.wav,81.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/12_zhao_0_81_81.wav,81.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/18_daiki_0_11_11.wav,81.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/20_li_0_82_82.wav,81.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/21_ayana_0_13_13.wav,81.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/22_luqi_0_104_104.wav,81.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/23_hailing_0_2_2.wav,81.0
ExpressiveWholeBodyDatasetReleaseV1.0/beat_english_v2.0.0/wave16k/24_kexin_0_7_7.wav,81.0
